,epoch,train_loss,valid_loss,valid_acc,layers,optimizer,lr,timestamp,source_file
162,13,0.3256769798755646,0.31335312447547914,0.9116,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
163,14,0.3183503036260605,0.3071539866924286,0.9133,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
164,15,0.3116882075309753,0.3015156687498093,0.9156,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
165,16,0.30555627570152283,0.2963139269828796,0.9175,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
166,17,0.2998468186855316,0.2914654328107834,0.919,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
167,18,0.2944933145046234,0.2869196921348572,0.9205,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
168,19,0.2894294714808464,0.2826081242322922,0.9213,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
169,20,0.28460947123765945,0.2784919479370117,0.9217,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
170,21,0.28000974897146225,0.2745597865343094,0.9227,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
171,22,0.275606265604496,0.2708025736093521,0.9236,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
172,23,0.2713807431459427,0.2671630137681961,0.9246,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
173,24,0.26730059690475466,0.263637943482399,0.9259,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
174,25,0.2633572350978851,0.2602300842285156,0.9271,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
175,26,0.2595445253252983,0.256937499833107,0.9284,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
176,27,0.2558551529407501,0.2537270866155624,0.9288,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
177,28,0.25227953871488573,0.25062744899988176,0.9296,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
178,29,0.24880800645351409,0.24759384375810622,0.9309,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
179,30,0.24543716300725937,0.24465219324827195,0.9314,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
180,31,0.24216777620315552,0.24179004411697388,0.9317,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
181,32,0.23899341405630112,0.23901508173942565,0.9321,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
182,33,0.23589969755411147,0.23631749258041382,0.932,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
183,34,0.2328829501271248,0.23369726181030273,0.9332,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
184,35,0.2299412708878517,0.23114238433837891,0.934,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
185,36,0.22708422716856003,0.22866544716358184,0.9348,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
186,37,0.2243000503897667,0.22624833760261537,0.9355,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
187,38,0.22157825226783753,0.22388564212322234,0.9362,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
188,39,0.21891418157815934,0.22156188132762908,0.9374,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
189,40,0.21630453658103943,0.21929287898540498,0.9381,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
190,41,0.21374746503829956,0.21708298614025115,0.9386,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
191,42,0.2112489316701889,0.21493324822187423,0.9393,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
192,43,0.20880223371982576,0.2128208565711975,0.9401,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
193,44,0.20640458233356476,0.21074883990287782,0.9409,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
194,45,0.2040532401561737,0.20871841142177583,0.9413,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
195,46,0.20174517905712128,0.20672153829336165,0.9419,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
196,47,0.1994848274230957,0.20476893612146377,0.942,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
197,48,0.1972711879014969,0.20285851761102677,0.9423,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
198,49,0.1951029282927513,0.2009817551255226,0.9428,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
199,50,0.19297781031131744,0.19913991264104844,0.9439,1,SGD,0.01,20250922_172213,comparison_hidNone_layers1_optSGD_lr0.01_20250922_172213.pkl
200,1,2.2266826572418212,2.0968547779083253,0.4683,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
201,2,1.7947315525054932,1.3785285961151124,0.7233,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
202,3,1.0390038757324218,0.7685182931900024,0.8097,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
203,4,0.6682979403495789,0.5654574495315552,0.8472,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
204,5,0.5305928950309753,0.4739080639362335,0.8688,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
205,6,0.46138219652175905,0.4221625665664673,0.8834,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
206,7,0.4196005724430084,0.3893654978275299,0.8899,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
207,8,0.3913540499687195,0.36652872986793517,0.8946,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
208,9,0.3705613302946091,0.349387197303772,0.8997,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
209,10,0.354224671626091,0.3357672986984253,0.903,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
210,11,0.3407346091270447,0.3243923940181732,0.9054,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
211,12,0.3291542120695114,0.3145375368356705,0.9087,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
212,13,0.3189444336652756,0.3058536152124405,0.9107,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
213,14,0.30970185774564746,0.29798263852596285,0.9133,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
214,15,0.30121842416524885,0.2907556900024414,0.9167,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
215,16,0.29335906138420104,0.28404867703914644,0.9189,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
216,17,0.2859850666761398,0.2777592700481415,0.9206,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
217,18,0.2790115860939026,0.27177207369804385,0.9215,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
218,19,0.2724000872254372,0.2660582601070404,0.9239,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
219,20,0.2660646023511887,0.2605469782114029,0.9252,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
220,21,0.259977472114563,0.2552602928876877,0.9263,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
221,22,0.25412313879728315,0.2501609540224075,0.9272,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
222,23,0.24847918306589126,0.24522593376636506,0.929,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
223,24,0.243011949801445,0.24043895395994186,0.9304,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
224,25,0.23772722622156142,0.23577141768932341,0.9321,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
225,26,0.2325952113866806,0.23126123876571655,0.9338,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
226,27,0.22763508076667785,0.22687497553825378,0.9351,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
227,28,0.22282293138504028,0.22267556960582732,0.9359,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
228,29,0.21818933019638062,0.21856603627204896,0.9371,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
229,30,0.21371401934623718,0.21463827505111693,0.9378,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
230,31,0.20939673128128053,0.21083911041021347,0.9384,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
231,32,0.20522120891213416,0.20718577299118043,0.9397,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
232,33,0.2011785355746746,0.20365298730134965,0.9408,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
233,34,0.197259608066082,0.20024193778038024,0.9417,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
234,35,0.1934680724143982,0.19698194549083708,0.9424,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
235,36,0.18979166152477264,0.1938273436307907,0.9435,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
236,37,0.1862166588485241,0.190763778924942,0.9446,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
237,38,0.18275333306789399,0.187829515594244,0.9453,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
238,39,0.1794039568543434,0.18495109933018683,0.9462,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
239,40,0.17613942525982856,0.18216623099446297,0.9469,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
240,41,0.17296860089302063,0.1794701456308365,0.9472,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
241,42,0.16988873118758202,0.1768694149494171,0.9478,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
242,43,0.16689911478757857,0.17436635625362396,0.9482,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
243,44,0.16398588743209838,0.17194513219594956,0.9491,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
244,45,0.1611467789709568,0.1695749781370163,0.9503,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
245,46,0.15838667519092559,0.167312768137455,0.9509,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
246,47,0.15569929711818695,0.16512217621803282,0.9517,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
247,48,0.15307695862650872,0.16299007749557495,0.9519,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
248,49,0.15052165824174882,0.16093511329889298,0.9529,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
249,50,0.14801816920638083,0.1589484536409378,0.9534,2,SGD,0.01,20250922_172506,comparison_hidNone_layers2_optSGD_lr0.01_20250922_172506.pkl
250,1,2.3479150928497314,2.3353136753082278,0.098,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
251,2,2.3266679012298583,2.318855342102051,0.098,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
252,3,2.3137141334533693,2.3085881858825683,0.1135,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
253,4,2.305320209121704,2.3014425331115724,0.1135,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
254,5,2.2987651710510253,2.2946790447235106,0.1135,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
255,6,2.2915005393981933,2.2865156898498533,0.1135,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
256,7,2.2829229118347167,2.276258922958374,0.1135,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
257,8,2.2699093002319337,2.255642798614502,0.1848,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
258,9,2.233065306472778,2.1970538707733156,0.1771,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
259,10,2.147554690551758,2.0760592449188233,0.1852,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
260,11,2.01552762260437,1.9449016576766969,0.2497,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
261,12,1.9056155563354493,1.8496772819519043,0.2431,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
262,13,1.8164178806304931,1.7635275363922118,0.2784,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
263,14,1.7212870628356933,1.6573050281524657,0.3756,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
264,15,1.5852787105560302,1.4917374532699585,0.4924,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
265,16,1.4042850910186768,1.3141734802246094,0.5638,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
266,17,1.244550218772888,1.1728502017974853,0.6153,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
267,18,1.1224884916305542,1.0735828599929809,0.6416,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
268,19,1.0357111479759216,1.006563078403473,0.6699,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
269,20,0.9701932740211486,0.9548287468910217,0.6971,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
270,21,0.9167225208282471,0.9085161409378052,0.7237,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
271,22,0.8707705228805542,0.8681386200904846,0.7472,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
272,23,0.8292877556800843,0.8318103850364685,0.7702,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
273,24,0.7911901007652282,0.7981967787742614,0.7887,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
274,25,0.7553094902992249,0.7662698325157166,0.8047,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
275,26,0.720518532371521,0.7361119020938873,0.8199,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
276,27,0.6885014374732972,0.709029370880127,0.8304,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
277,28,0.657925402879715,0.6839279029369354,0.8384,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
278,29,0.6285467545032501,0.6611976653575897,0.8446,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
279,30,0.6001122867584229,0.6419396077156067,0.8474,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
280,31,0.5724104150295257,0.6219929152965545,0.8542,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
281,32,0.5467816416740418,0.6038432157993316,0.8587,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
282,33,0.5218808550834656,0.5864617413043975,0.8639,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
283,34,0.4977304134368897,0.571773625946045,0.867,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
284,35,0.4756524600028992,0.5598781109809875,0.8723,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
285,36,0.45434318132400514,0.5483164904117585,0.8752,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
286,37,0.4337294537067413,0.5383665453910828,0.8787,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
287,38,0.4150685658931732,0.5292582810401917,0.8803,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
288,39,0.39927238252162933,0.522646007347107,0.8823,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
289,40,0.3813456952095032,0.5140099660873413,0.8844,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
290,41,0.36430239033699036,0.5096036693572998,0.8851,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
291,42,0.34911347527503966,0.5034280632019043,0.8865,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
292,43,0.33379151287078856,0.4930468327045441,0.8897,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
293,44,0.3206165454149246,0.49031897890567777,0.8913,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
294,45,0.3269710476875305,0.4855590504169464,0.8917,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
295,46,0.3007412279129028,0.48177114725112913,0.8929,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
296,47,0.28126814415454865,0.4723235147953033,0.8963,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
297,48,0.2699069095134735,0.46141015450954437,0.9005,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
298,49,0.291733788228035,0.4755776218891144,0.8971,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
299,50,0.2771247942686081,0.4538088861465454,0.9008,4,SGD,0.01,20250922_173357,comparison_hidNone_layers4_optSGD_lr0.01_20250922_173357.pkl
300,1,2.2896492745717367,2.257771977996826,0.2168,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
301,2,2.1418130000432334,1.9666626857757568,0.3785,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
302,3,1.6275000248591105,1.1931158462524414,0.5654,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
303,4,0.9910638760566711,0.8467215335845947,0.6994,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
304,5,0.7760405877431233,0.6835736980438233,0.7799,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
305,6,0.6438090016682942,0.5735041836738587,0.8275,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
306,7,0.5495042530695597,0.4970875478744507,0.8521,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
307,8,0.4818080706914266,0.44426105451583864,0.8686,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
308,9,0.4330344730695089,0.40530216031074523,0.881,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
309,10,0.3958201264858246,0.37441766006946564,0.8912,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
310,11,0.36536473213831583,0.34872524707317354,0.8978,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
311,12,0.33911188406944276,0.32549343061447145,0.9052,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
312,13,0.3156436596552531,0.30499302434921266,0.9113,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
313,14,0.2941681239763896,0.28619615569114687,0.917,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
314,15,0.27451711042722066,0.26909345545768737,0.9223,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
315,16,0.25638913254737855,0.2536046554327011,0.927,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
316,17,0.2396999231338501,0.2392876808166504,0.9312,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
317,18,0.22423754302660623,0.22633702934980393,0.9357,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
318,19,0.21001233955224355,0.21376402450799942,0.9391,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
319,20,0.1970464596350988,0.20254051675796508,0.9426,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
320,21,0.18529512697855632,0.19188154822587966,0.9451,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
321,22,0.17476858491897582,0.1823180167555809,0.9483,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
322,23,0.1653503158092499,0.17375028062462808,0.9506,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
323,24,0.15689418968359628,0.1662175401508808,0.9522,3,SGD,0.01,20250922_173701,comparison_hidNone_layers3_optSGD_lr0.01_20250922_173701.pkl
